Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2020-01-02,71.72100391407992,72.77658292273667,71.46679725362982,72.71605682373047,135480400,151.5668495220527,153.42826088554256,151.1372952944172,153.32325744628906,22622100
2020-01-03,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,151.12776374356721,152.68370535175205,150.87956583671692,151.41412353515625,21116200
2020-01-06,71.1278883899667,72.62166912803592,70.87609762256045,72.58293151855469,118387200,149.94405466189505,151.87229267766048,149.39994205440817,151.8054656982422,20813700
2020-01-07,72.59259363206662,72.84922374466596,72.02123070618616,72.24154663085938,108872000,152.0823464607139,152.41643776412104,150.17320335916705,150.42138671875,21634100
2020-01-08,71.94373641368738,73.70625595472642,71.94373641368738,73.40362548828125,132079200,151.71001553116633,153.4950738351807,150.7745396996867,152.81732177734375,27746500
2020-01-09,74.38415834268419,75.15647202012606,74.13237506994084,74.9627914428711,170108400,154.48782810310033,154.85056988722462,153.7146276185013,154.72647094726562,21385000
2020-01-10,75.19763610714092,75.69879404161257,74.62868922900458,75.13226318359375,140644800,155.42331996085537,155.8051426887704,153.85780890583482,154.0105438232422,20725900
2020-01-13,75.44943665950792,76.76406209011934,75.33080045122755,76.7374267578125,121532000,154.41150429433944,155.89109325953706,153.93421847108908,155.86245727539062,21626500
2020-01-14,76.67446681398555,76.88509646087522,75.57773417210761,75.70120239257812,161954400,155.96741840076578,156.1678848009803,154.37328593172,154.76466369628906,23477400
2020-01-15,75.50027617412253,76.38395596192076,74.94343149157285,75.37680053710938,121923600,155.23239486645008,156.49243609343492,155.18467794940653,155.76695251464844,21417900
2020-01-16,75.92154348740286,76.4323877854954,75.55838676505513,76.32101440429688,108829200,156.8838421156046,158.68798178601898,156.57837222412832,158.62115478515625,23865400
2020-01-17,76.57035717765905,77.16835535095495,76.26288724448004,77.16593933105469,137816400,159.81436645335992,159.8620979437721,157.91476383355945,159.5089111328125,34371700
2020-01-21,76.79310129941813,77.23614913553814,76.5049964495613,76.64299774169922,110843200,159.1079578324649,160.54937000352857,158.86931497665745,158.93614196777344,29517200
2020-01-22,77.12961824131806,77.47098633963294,76.82214830621916,76.91657257080078,101832400,159.79522306250607,159.88114554574426,158.15335933042016,158.17245483398438,24138800
2020-01-23,76.96984634011159,77.3668937772688,76.42026453610515,77.28700256347656,104472000,158.64022699310001,159.22251614329255,157.76202303250872,159.14614868164062,19680800
2020-01-24,77.53396093858308,78.27963949778808,76.87301303795586,77.06427764892578,146537600,159.90025784938828,159.91935335669822,156.97927155195472,157.54246520996094,24918100
2020-01-27,75.06690438729518,75.48090092368226,73.81280512269632,74.79817199707031,161940000,153.82921208935088,155.95791730790526,152.9223719554986,154.9078826904297,32078100
2020-01-28,75.68185845150586,77.08606141566885,75.5825947326495,76.91416931152344,162234000,156.33967216240634,158.22971908653386,155.66193475764177,157.943359375,24899900
2020-01-29,78.5507976259598,79.37395133976464,77.80753513570895,78.52416229248047,216229200,160.21527757735336,161.08394114088054,158.16295467202275,160.40618896484375,34754500
2020-01-30,77.60417282727558,78.46364078408652,77.17080373518314,78.4103775024414,126743200,166.14318767976638,166.14318767976638,163.03127498323494,164.93087768554688,51597500
2020-01-31,77.69857485901245,78.12225762194025,74.63837863048332,74.93374633789062,199588400,164.386735306438,164.56809162420643,161.876208045128,162.49667358398438,36142700
2020-02-03,73.67235689497693,75.89729664814452,73.1687830558844,74.72793579101562,173788400,162.6876216573005,166.57273484253994,162.6589856761577,166.45819091796875,30107000
2020-02-04,76.33794039127015,77.38625661675313,75.93120675854502,77.19499206542969,136616400,169.09277453982233,172.43377438699721,168.300478542477,171.93739318847656,36433300
2020-02-05,78.32560570846216,78.6258201613122,77.21919431624794,77.82445526123047,118826800,175.6698177861172,175.83209321708327,170.30512982902385,171.72743225097656,39186300
2020-02-06,78.09562750675829,78.73720276650342,77.53636686633509,78.73477935791016,105425600,172.74880025877843,175.46933477716024,171.8801367244904,175.2879638671875,27751400
2020-02-07,78.23242636976711,78.48238543817546,77.17192034743294,77.66455841064453,117684000,174.5433698005128,177.19707687616415,174.19016851132312,175.53611755371094,33529100
2020-02-10,76.24488144952362,78.0334243774414,76.16480064339702,78.0334243774414,109348800,175.24025317908172,180.2612944684635,174.92524280841616,180.12765502929688,35844300
2020-02-11,78.53093164624849,78.60373238920275,77.34422769426291,77.56263732910156,94323200,181.98906920689086,182.03680069987925,175.16388811214267,176.06118774414062,53159900
2020-02-12,78.01401820106558,79.409422447038,78.01401820106558,79.40457153320312,113730400,177.1493505765325,177.40708891604868,173.58880356571652,176.31887817382812,47062900
2020-02-13,78.6740990287421,79.16673706133996,78.4702495744921,78.83911895751953,94747600,174.7629189963334,177.76981282779755,174.562452610288,175.3643035888672,35295800
2020-02-14,78.80759834748271,79.10852542853588,78.34893875905203,78.85856628417969,80113600,174.92523403532266,176.98711204957445,174.35248528727305,176.92984008789062,23149500
2020-02-18,76.53125657811528,77.59662109183667,76.34924730268484,77.41461181640625,152531200,177.17799477429256,179.17304546668734,177.0729913396611,178.72439575195312,27792200
2020-02-19,77.65727746459481,78.76632223582008,77.65727746459481,78.53577423095703,93984000,180.00700463143806,180.12186138936497,178.48509416736147,179.26040649414062,29997500
2020-02-20,78.29554123010857,78.78575023333428,77.22289659591061,77.73009490966797,100566000,178.94456451309836,179.23172105937135,173.3450775850241,176.5229034423828,36862400
2020-02-21,77.32238114469776,77.76648785830864,75.35182886622782,75.97065734863281,129554000,175.3264154675454,175.6422861817176,169.659919486155,170.94253540039062,48572600
2020-02-24,72.13876186738017,73.81809639904387,70.19004979476811,72.36202239990234,222195200,160.58588776840844,167.0755587186096,156.24028793473119,163.57228088378906,68311100
2020-02-25,73.03426594239946,73.41769559790279,69.4377605020185,69.91098022460938,230673600,166.7405587643012,167.3531526661857,160.47103414954202,160.87306213378906,68073300
2020-02-26,69.53482499231708,72.28923357582319,69.5275449173606,71.02001953125,198054800,162.44280838105968,165.8407811816889,161.00704028883158,162.8831024169922,56206100
2020-02-27,68.21706677109698,69.4061923618355,66.24165620285358,66.37755584716797,320605600,156.3264531113094,159.8775783821667,151.2151070725782,151.4065399169922,93174900
2020-02-28,62.431610947009084,67.56427105877654,62.21562305087625,66.33873748779297,426510000,145.88361772869663,156.69974059416424,145.49117093338563,155.07252502441406,97012700
2020-03-02,68.50342446012388,73.15315476053108,67.39680886693866,72.51490783691406,341397200,158.2312217343884,165.51535283207693,155.35968539530575,165.3909149169922,71030800
2020-03-03,73.69432034529686,73.77440114053802,69.35764126776101,70.21187591552734,319475600,166.35766803966655,167.50627960732479,155.31181719397168,157.46546936035156,71677000
2020-03-04,71.93977581539738,73.62881987433597,71.13650877871662,73.4686508178711,219178400,161.2750102864945,163.3903665867544,158.5278980672671,163.24679565429688,49814400
2020-03-05,71.71650798671432,72.69450423193115,70.7191006767236,71.0855484008789,187572800,158.93950499469216,163.55309812253418,158.59492012413824,159.15008544921875,47817300
2020-03-06,68.43547696188391,70.57590748684923,68.24861680086957,70.14151000976562,226176800,155.64679587978276,156.12538512797033,149.31984543452745,154.65133666992188,72821100
2020-03-09,64.00660075736148,67.48661751740467,63.824591466108316,64.59388732910156,286744800,144.53399016435162,150.99494667832099,143.57681142154135,144.17025756835938,70419300
2020-03-10,67.25606172575357,69.51297346708441,65.37044115282052,69.24602508544922,285290000,151.38738218810445,154.13448030155593,146.04632344854542,154.02919006347656,65354400
2020-03-11,67.31673591637701,68.24619329059158,65.9747138459021,66.84107971191406,255598800,150.40150197475725,150.9470862685925,144.67756252194508,147.05137634277344,56371600
2020-03-12,62.11127620771815,65.52334303397203,60.184403971944676,60.24021911621094,418474000,139.07808679635838,146.89823607785505,132.64584389604912,133.10528564453125,93226400
2020-03-13,64.28325788918951,67.93072375869788,61.38566570157223,67.4574966430664,370732000,141.18383651086268,154.97678295935205,134.70373362014425,152.02867126464844,92727400
2020-03-16,58.716182706946256,62.87327141626091,58.242959402399286,58.77928161621094,322423600,134.00501978335495,142.95464658961282,129.2191262196637,129.6211395263672,87905900
2020-03-17,60.06549231026202,62.5165485741774,57.854685943845006,61.363826751708984,324056000,134.0050004101769,141.18383971786494,129.21910753838486,140.29367065429688,81059800
2020-03-18,58.18715696326524,60.66976261253334,57.54405525777932,59.86164093017578,300233600,132.09064047139663,139.74806890452106,129.23825246956574,134.3878631591797,81593200
2020-03-19,60.03636945225578,61.358969521399985,58.87636390068454,59.402976989746094,271857200,136.6563663563019,143.72033312513102,133.04779964337354,136.59893798828125,85922700
2020-03-20,59.98539501929856,61.11385462075303,55.330813454385684,55.631736755371094,401693200,139.7480961231457,140.80099857992752,130.0423042779866,131.468505859375,84866200
2020-03-23,55.35022704591594,55.452151782075894,51.59598260057971,54.449886322021484,336752800,131.14304312122096,134.55061142383002,126.84532027961379,130.1571502685547,78975200
2020-03-24,57.359609676283746,60.10916324280381,56.85969151927787,59.912593841552734,287531200,137.59445259067172,143.1939544165174,135.22065325461648,141.98789978027344,82516700
2020-03-25,60.851767993758266,62.67186075528643,59.28648895944169,59.582557678222656,303602000,142.5334834948533,147.72139028792844,138.2548935442496,140.62869262695312,75638200
2020-03-26,59.82523808416542,62.77621240154902,59.78640854897909,62.71797180175781,252087200,142.04534553468753,149.9516527417924,142.0166313355898,149.42520141601562,64568100
2020-03-27,61.33713193576896,62.09428941209689,59.953862045174255,60.12131118774414,204216800,145.25190790928184,148.25744927455642,142.81109862794864,143.28968811035156,57042300
2020-03-30,60.84933827038797,62.0093436795025,60.52414557218957,61.837039947509766,167976400,145.91232801235856,153.72290995842877,143.58637610247226,153.36874389648438,63420300
2020-03-31,62.02875857181586,63.70081315714961,61.15511262455559,61.710845947265625,197002000,152.57428483607072,157.72391111486942,149.85590072827637,150.9566650390625,77927200
2020-04-01,59.82038104472191,60.35912878890937,58.031837774101646,58.46380615234375,176218400,146.4483546017773,150.99495384595014,144.36171185398587,145.59646606445312,57969900
2020-04-02,58.32547341461665,59.49275888105111,57.49065701285396,59.439369201660156,165934000,145.35715532805682,148.82213748544504,143.92138730411529,148.61155700683594,49630700
2020-04-03,58.92247157470053,59.62623930857482,57.99301040837071,58.585147857666016,129880000,148.45843424740835,150.64080069189777,145.67304049930848,147.24281311035156,41243300
2020-04-06,60.88816303362977,63.851271716138356,60.51929359909339,63.695960998535156,201820400,153.45491515825577,159.37027324467843,150.83223993821088,158.1929473876953,67111700
2020-04-07,65.7174610200914,65.93587801423655,62.853852184130766,62.95820236206055,202887200,162.32794813884126,162.7203949496014,156.26900462130646,156.48916625976562,62769000
2020-04-08,63.76148528714011,64.88509036892265,63.395044991841544,64.56961059570312,168895200,158.5757842260487,159.532962870213,156.4987083208587,158.0589141845703,48318200
2020-04-09,65.2078757268952,65.54034490177258,64.2371593478181,65.03556823730469,161834800,159.23625593654953,160.20300120701708,156.33600551975834,158.06849670410156,51385100
2020-04-13,65.1131997931994,66.42124311579434,64.5113532264987,66.3120346069336,131022800,157.31230661980788,158.48006566440998,155.3500875953282,158.42262268066406,41905300
2020-04-14,67.95012658868427,69.95222853281514,67.47689953040836,69.6610107421875,194994800,161.7631658447681,166.30976370135184,160.80598734864523,166.26190185546875,52874300
2020-04-15,68.5325465687292,69.48627323972364,68.10300741459568,69.02518463134766,131154400,163.8689930811695,166.13751656730375,161.99293097885268,164.51988220214844,40940800
2020-04-16,69.74111095168836,69.94010956261418,68.52043554980419,69.57366180419922,157125200,166.83626285245634,169.68865150302491,165.49620380864962,169.45892333984375,50479600
2020-04-17,69.08829799292641,69.63675500516926,67.1881169210457,68.62963104248047,215250000,171.81358822458955,172.29217760683073,168.33902463579403,170.95213317871094,52765600
2020-04-20,67.45265367496387,68.35784190926253,67.18570520408012,67.20511627197266,130015200,169.06648305481082,171.09569728029905,167.4967105283148,167.56370544433594,36669600
2020-04-21,67.0473614677832,67.28276042085989,64.41429253639382,65.12776947021484,180991600,166.07047997263564,166.2331985750058,158.99693100643162,160.6337127685547,56203700
2020-04-22,66.39940158614417,67.4404966317663,66.05723069304202,67.00367736816406,116862400,164.0508501636032,166.54908705362305,163.5052659215048,166.0896453857422,34620200
2020-04-23,66.94786041444767,68.37481424450658,66.7051813931717,66.74401092529297,124814400,166.65438768105864,167.56370454484113,163.59141869523893,164.07957458496094,32790800
2020-04-24,67.27062788736906,68.68059241326806,67.22208912055947,68.67088317871094,126161200,164.6921961079911,167.08514331310639,163.40001338046326,167.07557678222656,34277600
2020-04-27,68.38694490813113,69.05189045933044,67.93799464568525,68.71942138671875,117087600,169.02822824261273,169.3249513819483,165.87911590546162,166.5970001220703,33194400
2020-04-28,69.18294368703222,69.36495298340253,67.51331796268283,67.60552978515625,112004800,168.07103647361475,168.14761253686197,162.136530323167,162.53854370117188,34392700
2020-04-29,69.0979975124322,70.29683242001799,68.89414803177873,69.82603454589844,137280800,165.8024703042758,170.0714784764079,164.51985454711578,169.83218383789062,51286600
2020-04-30,70.36721610873765,71.47626115798072,69.976506388418,71.29910278320312,183064000,172.2921755306454,172.67504118966917,168.6836075425225,171.5360107421875,53875900
2020-05-01,69.46686565282405,72.56102298757865,69.3697955313602,70.1512222290039,240616800,168.27202178019542,170.99040583781405,166.55866369356815,167.09469604492188,39370500
2020-05-04,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000,167.01812031538887,171.33499108993863,166.3576646609175,171.1818389892578,30372900
2020-05-05,71.60486560646302,73.04637946818022,71.4592567243347,72.21156311035156,147751200,172.8856031171392,175.78585325867564,172.19643332059715,173.0196075439453,36839200
2020-05-06,72.9153300566067,73.58997737842726,72.52947133643356,72.95658874511719,142333600,174.28307944064966,176.31229337796827,173.85235199617549,174.72337341308594,32139300
2020-05-07,73.58514378532654,74.05837090774547,73.28179496479571,73.71133422851562,115215200,176.2836061355487,176.64733872911614,174.76169544991922,175.73802185058594,28316000
2020-05-08,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400,177.05894613748865,177.07809380470667,175.5083210168157,176.77178955078125,30877800
2020-05-11,74.97179952522458,77.14965158521665,74.76252676945559,76.65325164794922,145946400,175.30724812908147,179.48054725173307,175.02010624423164,178.7435302734375,30892700
2020-05-12,77.3394571152635,77.79206581684177,75.65557660011677,75.7772445678711,162301200,178.80097625310097,179.0306897835958,174.49367229167643,174.69467163085938,32038200
2020-05-13,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400,174.73294399812772,176.16871179662442,168.9802916713709,172.05284118652344,44711500
2020-05-14,74.09824769573883,75.38306147799402,73.3731037427669,75.32222747802734,158929200,169.93749943228426,172.95262109094764,168.1571464717192,172.79946899414062,41873900
2020-05-15,73.08595077247826,74.92313414173562,73.05188017652294,74.87689971923828,166348400,171.3923954473315,179.0498241431516,169.4206098950196,175.31683349609375,46610400
2020-05-18,76.20550920779705,77.01581451007397,75.51200038814163,76.64107513427734,135178400,177.7959394259672,178.22666690995933,176.0825960188385,176.99191284179688,35264500
2020-05-19,76.65814338759236,77.50738369119736,76.1666073178484,76.1982421875,101729600,177.1067833021555,178.60956095328046,175.63273445054617,175.76673889160156,26799100
2020-05-20,77.05961894056877,77.75069207639052,77.02068430144911,77.68013000488281,111504800,177.38886870679679,178.38711523926915,176.5538086361456,178.20474243164062,31261300
2020-05-21,77.54143540411926,78.08407725078851,76.86252601832638,77.10099792480469,102688800,177.9551494380042,179.17415595112675,175.9298771279143,176.0642547607422,29119500
2020-05-22,76.83819007988166,77.68013781166567,76.73599313969208,77.59740447998047,81803200,175.83394009805284,177.0529468789474,175.21003230096608,176.14108276367188,20826900
2020-05-26,78.71917419280368,78.89924040659268,77.01582266467501,77.07179260253906,125522000,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600
2020-05-27,76.92822809774341,77.55359582351838,76.1860490206754,77.4075927734375,112945200,172.96397291656262,174.6821027430199,169.50854156521802,174.5093231201172,39517100
2020-05-28,77.08153336599706,78.70458757066594,76.80413421876992,77.4416732788086,133560800,173.48228225914846,176.7553405346038,173.13673768904587,174.1157684326172,33810200
2020-05-29,77.68500333141107,78.14734015890691,77.00852967618476,77.3662338256836,153532400,175.39237153809773,176.870540186914,173.16554003905907,175.89149475097656,42130400
2020-06-01,77.32000143580059,78.43934833911615,77.18859793786604,78.31768035888672,80791200,175.2099944595918,175.65152933826198,174.17337537170522,175.4883575439453,22622400
2020-06-02,78.05001280060178,78.70458715753213,77.60713955055513,78.68025207519531,87642800,176.85136234882526,177.5712457776536,174.0678189491154,177.48486328125,30794600
2020-06-03,79.00144035927285,79.37617975384588,78.42716372886015,79.11337280273438,104491200,177.39849940314627,178.4735207496143,176.2082867366514,177.91680908203125,27311000
2020-06-04,78.93575218035002,79.23505064541881,78.05730554159499,78.43204498291016,87560400,176.89934289398556,178.37749696814225,174.97965390901788,175.5747528076172,28761800
2020-06-05,78.68267663769132,80.72669702130025,78.65347751344345,80.66586303710938,137250400,175.2867872856692,180.19159296941456,174.70128159029224,179.68287658691406,39893600
2020-06-08,80.36170821177842,81.17688523826865,79.64873556537788,81.14281463623047,95654400,178.47351862015495,180.97871377135425,177.0337516285707,180.7963409423828,33211600
2020-06-09,80.82162118115251,84.09934991444446,80.78998631354557,83.70514678955078,147712400,180.45075909258605,183.04233621417097,179.7404689171917,182.17848205566406,29783900
2020-06-10,84.65658514258793,86.32830212094579,84.21614761710595,85.8586654663086,166651600,183.45507221486773,190.54832202944823,183.3398809229258,188.93577575683594,43872300
2020-06-11,84.99968556796321,85.42552350785493,81.63435243044103,81.7365493774414,201662400,185.37478704113605,187.89916830840505,178.59828670019016,178.79025268554688,52854700
2020-06-12,83.88276702365586,84.63223846471662,81.32773960827684,82.44221496582031,200146000,182.88877062323658,184.02139478658034,177.7440033475555,180.2012176513672,43373600
2020-06-15,81.0917097169114,84.11637395651466,80.9286713541559,83.46179962158203,138808800,177.1680897119196,183.1575243313192,176.62097134724394,181.35301208496094,32770200
2020-06-16,85.52286182278011,85.94627147951505,83.88277968678821,85.6737289428711,165428800,185.14440201646784,187.72638602296334,183.7718314338394,185.79710388183594,42556700
2020-06-17,86.42074143781001,86.4815754114289,85.43279830032078,85.5544662475586,114406400,187.19845619494996,188.4366636994321,185.9122681862843,186.440185546875,25687800
2020-06-18,85.51066985297757,86.00707717025418,84.9777636357591,85.58853912353516,96820400,186.20984487209262,188.59986310205517,186.20984487209262,188.4366912841797,23061600
2020-06-19,86.29666530516798,86.76386617293707,83.9874020783935,85.09944915771484,264476000,190.6155272914356,191.28741555293973,186.56498208428334,187.31365966796875,44441100
2020-06-22,85.49364658624263,87.4695331919999,85.44741216447049,87.32596588134766,135445200,187.92795146469385,192.69837988397876,187.39044087875726,192.51602172851562,32818900
2020-06-23,88.57429406296431,90.61345070235802,88.15332015682368,89.18993377685547,212155600,193.97498056414278,195.76029200350268,193.3414796494519,193.80221557617188,30917400
2020-06-24,88.81761971025675,89.73986501886358,87.24080011710065,87.61553955078125,192623200,193.50465452912027,195.08839207499327,188.66703011055674,189.8956298828125,36740600
2020-06-25,87.77127955859044,88.81762116630449,87.00963685193202,88.7786865234375,137522400,189.8572588057207,192.55441970306296,187.6208192009114,192.29525756835938,27803900
2020-06-26,88.67404914924855,88.89548574168278,85.90244927933195,86.05088806152344,205256800,191.70977031493157,191.86334897596745,187.05453249006115,188.44630432128906,54675800
2020-06-29,85.95841768027097,88.12897745361794,85.47904559885598,88.03407287597656,130646000,187.91838261622823,190.55795537859805,185.77793316800526,190.47157287597656,26701600
2020-06-30,87.62040543722048,89.0560934802323,87.60094182870904,88.76895141601562,140223200,189.93403700874228,196.19221269128647,189.7996593627015,195.33795166015625,34310300
2020-07-01,88.84681537177396,89.39188548967921,88.55238096980085,88.60104370117188,110737200,194.98279337525491,198.06390038374025,193.66781121683078,196.4801483154297,32061200
2020-07-02,89.51112514748854,90.14866410882917,88.48668294073944,88.60104370117188,114041600,197.4208122291355,199.66685951857852,196.76812499098386,197.97752380371094,29315800
