Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
2021-07-02,264.40034289596645,269.42047266250347,264.09021151270576,269.0812683105469,26458000,135.1285290871627,137.18633001828633,134.98154971442102,137.1471405029297,78852600
2021-07-06,269.4495493778783,270.74819129061393,265.8346524823873,269.0909729003906,31565600,137.25491925633426,140.27300511470358,137.25491925633426,139.1657257080078,108181800
2021-07-07,270.77725140779233,272.0274481712752,268.5966901015052,271.2908935546875,23260000,140.6551614207794,141.9780354300495,139.79285761414,141.6644744873047,104911600
2021-07-08,268.35436660059395,270.1279061016344,266.3870172014392,268.85833740234375,24618600,138.73457978552972,141.16473348435932,137.84286503744906,140.36122131347656,105575500
2021-07-09,267.21081645275507,269.46889570541214,266.82316704327263,269.3623046875,23916700,139.8810638333893,142.72277473602026,139.78306761517845,142.19363403320312,99890800
2021-07-12,270.5446550388417,271.1358152134811,268.04426162857743,268.7614440917969,18931700,143.27152578832394,143.37931564236285,141.10593506704151,141.59588623046875,76299700
2021-07-13,268.9553225203184,274.1208476074757,268.82935935115995,272.3085632324219,26120100,141.13533874616226,144.496411688261,140.7433837745926,142.71298217773438,100827100
2021-07-14,273.63622459496327,274.90579349318665,271.89175778408145,273.7912902832031,23113700,145.12356490760533,146.56402276564117,144.71199270348757,146.15245056152344,127050800
2021-07-15,273.2970295449207,273.7912995945101,271.19398619785545,272.3569641113281,22604200,146.24061539726927,146.98533571546386,144.13381661407468,145.49588012695312,106820300
2021-07-16,273.3648102519203,275.332159550693,270.83534425306976,272.0855407714844,26186800,145.47629609045745,146.7501570666892,142.94814646554318,143.44789123535156,93251400
2021-07-19,270.32175815873427,271.7173197761121,265.9800371942306,268.4610290527344,32935600,140.86097330831228,141.17454926069658,138.8227744741875,139.58709716796875,121434600
2021-07-20,269.4494800126927,272.29874855404097,267.7341161258603,270.6996765136719,26259700,140.5767980109594,144.14364197451235,140.08684683491023,143.2127227783203,96350000
2021-07-21,270.29263910977414,272.8317764714701,268.73234079810254,272.7154846191406,24364300,142.60517528212256,143.19312262136464,141.72326922538142,142.477783203125,74993500
2021-07-22,275.0802291583625,277.5806226950854,274.6732076086904,277.30926513671875,23384100,143.00693860738033,145.22151233826582,142.87954652855333,143.8496551513672,77338200
2021-07-23,278.50124995779606,281.04038740226895,277.65810442516977,280.73028564453125,22768100,144.5845535586843,145.73103718743823,143.96721046930946,145.57424926757812,71447400
2021-07-26,280.0810104744821,280.74971836728116,277.7938579417119,280.12945556640625,23176100,145.29012038238656,146.81876560092866,144.731568886007,145.9956512451172,72434100
2021-07-27,280.49772457377867,280.64308942099046,274.21772656817114,277.6969299316406,33604100,146.12299718263154,146.21119973573445,142.6247544412148,143.8202362060547,104818600
2021-07-28,280.0713131809367,281.1955173399742,275.07055519449796,277.3868103027344,33566900,141.8996567982077,144.01624946103246,139.67527427888382,142.0662384033203,118931200
2021-07-29,277.4060956704679,279.7126492085569,277.251030016775,277.6580810546875,18168300,141.78207790616358,143.60469693299768,141.67428804616338,142.71298217773438,56699500
2021-07-30,276.36923400479174,277.81324087914425,275.1481100528774,276.11724853515625,20944800,141.47826173636608,143.38906772956747,141.21368399819403,142.9285125732422,70440600
2021-08-02,277.52245058070406,277.91980086313254,274.98331277295944,276.0299987792969,16267400,143.41849700972153,143.99663576121543,142.3308048906137,142.5953826904297,62880000
2021-08-03,276.6114852101518,278.36562328511246,275.23529571822814,278.2590026855469,17879000,142.87954029235215,145.0647180561516,142.2621971091317,144.3983917236328,64786600
2021-08-04,277.38678826831455,278.71450311661016,275.8652339137432,277.6678466796875,16191300,144.31018840207938,144.8197267354332,143.34007992721791,143.99661254882812,56368300
2021-08-05,278.02639026152593,280.69152049091053,277.27046359767604,280.58489990234375,13900200,144.02602192289004,144.8687384173836,143.232303529077,144.1044158935547,46397700
2021-08-06,279.6061611117086,280.5655987728024,278.74361364105084,280.5268249511719,16589300,143.62354429564462,144.36938030633664,142.9169565067693,143.41744995117188,54126800
2021-08-09,280.807860729634,282.5522980772889,278.9277298051075,279.4316711425781,16117600,143.47635955368153,143.96704478811583,142.8090348226229,143.368408203125,48908700
2021-08-10,279.8871585347895,280.32328264578575,276.39828394984676,277.6000061035156,18616600,143.7118749573733,144.95821948179562,142.59311336897338,142.8875274658203,69023100
2021-08-11,278.3462552102789,279.75151783986774,277.03791234406856,278.09429931640625,13955900,143.32913242690734,143.98664871773903,142.81881568830585,143.14266967773438,48493500
2021-08-12,277.784114118174,281.0210324731041,277.50305573152406,280.865966796875,14561300,143.46651434782166,146.273233766027,143.123028782234,146.1162109375,72282600
2021-08-13,280.54614271809214,283.86057886978705,280.3716753608308,283.8121337890625,18249000,146.19472847602927,146.6559736950737,145.50777229059764,146.3223114013672,59375000
2021-08-16,284.14165964558504,285.72135980171606,281.06947823095703,285.5081481933594,22507600,145.77276511297995,148.37340588044512,143.74133599773583,148.30470275878906,103296000
2021-08-17,283.36638642170044,284.37426904696963,282.096787928393,284.0350646972656,20075300,147.43126177455844,148.85424577061949,146.3125001875388,147.3920135498047,92229700
2021-08-18,283.56902704774615,286.2683885255345,281.85034912127685,282.2970275878906,21813000,147.00929375834372,147.91215275914686,143.4272826956147,143.6333770751953,86326000
2021-08-19,280.3161580595009,288.84148108685145,280.2676202301463,288.1617736816406,29850500,142.3281240023294,145.24279479861465,141.80799897567445,143.96701049804688,86960300
2021-08-20,291.0261609315284,296.96863616381444,289.4143082325147,295.53155517578125,40817600,144.69324774538592,145.73349792725946,144.04553971626808,145.4292755126953,60549600
2021-08-23,294.45381675588874,296.54144712298415,293.09443160748054,295.8132019042969,22830200,145.54700178645865,147.3919824252666,145.13482812822875,146.92092895507812,60131800
2021-08-24,296.17248095115406,296.7842117093817,293.2400907116923,293.84210205078125,18175800,146.66581042238676,148.04954634761012,146.37139629315473,146.8326416015625,48606400
2021-08-25,295.47330963483773,295.7549060463655,291.705879753197,293.249755859375,20006100,147.0190838087262,147.519592250737,145.04653487560168,145.59609985351562,58991300
2021-08-26,292.2593410592059,293.6575741510151,290.2785355394526,290.4144592285156,17666100,145.58630443638947,146.34194886069025,144.76194192197897,144.7913818359375,48597200
2021-08-27,290.31737857564724,292.1428513577284,288.2200287600035,291.0262145996094,22605700,144.73251987566385,145.97886462702738,144.0946350284485,145.8316650390625,55802400
2021-08-30,292.38558023402715,295.3956662396167,292.32732299018244,294.783935546875,16348100,146.2241695758551,150.6305274592708,145.84143577124814,150.2674102783203,90956700
2021-08-31,295.58992859832875,295.66759505960573,292.75461382749137,293.12359619140625,26285300,149.81601938873746,149.953410655414,148.4715316635546,149.00148010253906,86453100
2021-09-01,294.08485394098176,296.3375664119576,292.74487790855,293.07501220703125,18983800,149.98283843704763,152.09277878484346,149.50196155532296,149.66879272460938,80313700
2021-09-02,293.4342950060203,294.5606215716799,291.47286885410915,292.41473388671875,16285600,151.0034698406252,151.83764073221985,149.56085404781211,150.78756713867188,71115500
2021-09-03,292.25932604742155,293.8226410017637,291.55051975237325,292.4049987792969,14747900,150.89554280662063,151.74934543812722,150.23802628090334,151.4254913330078,57808700
2021-09-07,292.2788418072864,292.3565082700069,289.5503517064205,291.472900390625,17180400,152.08296162989393,154.33029310259397,151.51376504008468,153.7709197998047,82278300
2021-09-08,291.08446350164445,291.8903751604786,288.841470630968,291.5019836425781,15046800,154.0555098943376,154.1143897180931,151.11139891038036,152.22035217285156,74420200
2021-09-09,292.0943540530522,293.3760729458299,288.38515072654934,288.6278991699219,19927000,152.59328165383056,153.20172648114232,151.08196292373444,151.19973754882812,57305700
2021-09-10,289.76395209596836,291.22044264146325,286.81212296003343,287.1325378417969,19633400,152.11241016755477,152.58346376101343,145.92977372713005,146.1947479248047,140893200
2021-09-13,288.9191813810018,289.88048535323895,285.549831849137,288.37542724609375,23652900,147.82382836372247,148.5991043920851,145.97884721713058,146.76394653320312,102404300
2021-09-14,290.870838052277,292.6477729197862,289.45319570500504,291.09417724609375,21853400,147.54904724190396,148.25563513558592,144.17313063309547,145.36058044433594,109296300
2021-09-15,294.46355422482094,296.4637988441718,293.06532094864116,295.9783020019531,28356300,145.79238629928224,146.65599705539884,143.64318269682568,146.25363159179688,83281300
2021-09-16,294.9489959662169,296.45402404298306,292.0360154570927,296.36663818359375,19550800,145.67462626455162,146.19475138463315,144.4773531646783,146.01809692382812,68034100
2021-09-17,295.3471347187819,295.66754956676783,290.84171021613025,291.1718444824219,41372500,146.04756618473306,146.04756618473306,143.04455985172558,143.33897399902344,129868800
2021-09-20,287.7345129883881,290.05520185574835,281.1220491144486,285.7633972167969,38278700,141.12107882598275,142.14169754222866,138.63821269534515,140.277099609375,123478900
2021-09-21,287.1130386751217,288.9093823781968,285.54003412003283,286.24884033203125,22364100,141.24863503100102,141.90616637912737,140.1200650564419,140.75794982910156,75834000
2021-09-22,288.1229360686381,291.51169418527275,285.96732913269386,289.91925048828125,26626300,141.75896115358555,143.70207048798758,141.0229333023473,143.1328887939453,76404300
2021-09-23,290.18139153822386,292.171916210303,288.89967310302404,290.87078857421875,18604600,143.9179500495402,144.3399470698202,142.92677142673216,144.0946044921875,64838200
2021-09-24,289.5793926915509,291.1038299160382,288.31708340345807,290.6669006347656,14999000,142.94641630674622,144.7226943379148,142.8482732767658,144.1829376220703,53477900
2021-09-27,287.5500349313378,287.87044975435487,284.4428438176853,285.6371765136719,23571700,142.75994722486152,143.24082409127374,141.14069212341911,142.66180419921875,74150700
2021-09-28,281.3939510654787,282.3455355207805,274.5484576093365,275.2961120605469,43186200,140.58129850560428,142.05335398733837,139.0503632005245,139.26626586914062,108972300
2021-09-29,276.8302753773472,278.4518180606054,274.8009023525503,275.7621765136719,26353700,139.81586493483022,141.7589744515087,139.38405949234024,140.16915893554688,74602000
2021-09-30,277.42256752734704,279.48106917638046,273.45120733984913,273.7425231933594,32343600,140.98365495417121,141.69024273837414,138.64798894669374,138.8638916015625,89056700
2021-10-01,273.9367177216679,281.5687430502456,273.13080604828554,280.7142639160156,30086300,139.2564648173922,140.25746689766834,136.51844777297612,139.99249267578125,94639600
2021-10-04,279.0635505147171,279.40340419607827,272.1209523056505,274.8979797363281,31350700,139.1190833806911,139.56071210655347,135.69410975464882,136.5478973388672,98322000
2021-10-05,275.81072351011215,281.9765388699804,275.81072351011215,280.3841247558594,24993000,136.89140073036276,139.59017008432158,136.76381775087208,138.48121643066406,80861100
2021-10-06,277.49057010387935,285.1128763474515,277.2284124803731,284.6079406738281,28002600,136.87171805888073,139.50178329662984,135.79220473023892,139.35458374023438,83221100
2021-10-07,286.617930771478,288.0356029954327,285.3944987847211,286.2975158691406,20430500,140.39483345627966,141.5332266041183,140.06117114642012,140.62054443359375,61732700
2021-10-08,287.62777257826184,288.0356029954327,285.2391362273407,286.2975158691406,17685700,141.34679220421845,141.49399178970734,139.90417636832538,140.2378387451172,58773200
2021-10-11,284.42346580912283,289.3269717647659,284.2583838545495,285.6954650878906,19298600,139.61957218353604,142.1122464318601,139.16813520692153,140.14950561523438,64452200
2021-10-12,286.7732182450528,286.8703235220384,283.86995714711463,284.38458251953125,17974100,140.5616765276079,140.58130812824112,138.41247298124185,138.87371826171875,73035900
2021-10-13,286.3556725140555,288.6569221739851,284.9768488219852,287.7150573730469,23416300,138.6087661510849,138.7657740406363,136.60676207042818,138.284912109375,78762700
2021-10-14,290.53099699177517,294.47322877603534,289.1910210354,293.96832275390625,27262900,139.46254720881987,141.19957699805144,138.87371898295444,141.08180236816406,69907100
2021-10-15,293.5701418532924,295.6189533420775,291.8029267483884,295.3858947753906,25384800,141.09161936901995,142.2005576815035,140.83645349440351,142.1416778564453,67940300
2021-10-18,294.76449007822515,299.26988429802725,293.9100110971329,298.3765869140625,22729300,140.77760009146203,144.10444560236448,140.49300922542568,143.81985473632812,85589200
2021-10-19,299.40594322539454,300.32836955309847,298.308715493626,299.2894287109375,17682100,144.2712493533105,146.39101289718135,143.81982737932438,145.9886474609375,76378900
2021-10-20,300.2409100982718,300.7167170922215,297.23082413872754,298.4931335449219,16537100,145.92977457496073,146.96021648343887,145.36057794956784,146.47933959960938,58418800
2021-10-21,298.26010831483455,301.99840985819577,297.47357626035097,301.7459716796875,16918100,146.0377198663419,146.852259056455,145.1152293383939,146.6952362060547,61421000
2021-10-22,301.396374745661,302.0663626274096,298.8717857336601,300.1923522949219,17449300,146.9013226931811,147.3821845567822,145.8708808826435,145.91995239257812,58883400
2021-10-25,300.38656389761695,300.425411938426,297.5706884026041,299.1922607421875,17554500,145.91014361287867,146.5872915835432,144.86989338673706,145.8708953857422,50720600
2021-10-26,301.9790056451273,303.3383907408495,299.6486269621218,301.11480712890625,28107300,146.54804683877686,148.02991078440542,146.23400111612685,146.53823852539062,60893400
2021-10-27,306.83398322982805,316.64102469624345,306.83398322982805,313.7960205078125,52588700,146.57747407165155,146.94057630434148,145.72368667066797,146.0769805908203,56094900
2021-10-28,314.92236414038393,315.44670901956124,312.03851175347165,314.9418029785156,26297900,147.0289080209485,150.31648959684864,146.93076499947935,149.72767639160156,100077900
2021-10-29,314.7282420910455,322.36995896755946,314.50490283735667,322.0009765625,34766000,144.47735511008415,147.14668386300448,143.68244746206824,147.00929260253906,124953200
2021-11-01,321.7483992181689,321.874633117205,316.90315102587124,319.8161315917969,27073200,146.214391698361,146.9111563462423,145.0465584432789,146.18495178222656,74588300
2021-11-02,320.7288929925852,323.7778271139183,320.4278873477877,323.46710205078125,26487100,145.89050976722584,148.74630088273378,145.88068648070822,147.2251739501953,69122000
2021-11-03,324.2147538453636,325.18574743557576,321.05902467717414,324.3118591308594,21500100,147.5883026678542,149.13886978936398,147.02892929321277,148.66781616210938,54511500
2021-11-04,323.2340154676784,326.7781355424098,319.95205295004126,326.6810302734375,23992200,148.7561500283499,149.59030601260565,147.83365931379845,148.147705078125,60394600
2021-11-05,328.6910494183782,328.96292643810557,324.7196891937592,326.3121032714844,22570100,149.27791606706361,149.58258253436696,147.47938515102905,148.67840576171875,65463900
2021-11-08,327.51612404867024,327.8559777295639,324.7390966218129,327.2151184082031,20897000,148.80614872335738,148.96340074214248,147.5776454448072,147.8528289794922,55020900
2021-11-09,327.3316181784163,328.89493318728245,324.8264678824452,326.2052917480469,21307400,147.61698137586924,148.8258246521251,147.47938958016843,148.21649169921875,56787900
2021-11-10,324.8653463513802,324.92360359867104,320.3502318920936,321.2046813964844,25500900,147.4400666143663,147.54817551221967,145.30738653523977,145.3761749267578,65187100
2021-11-11,321.6416491463469,324.0885424963487,320.9231233219346,322.78741455078125,16849800,146.3983080486063,146.86021155645847,145.14030669919578,145.32704162597656,41000000
2021-11-12,324.23417186940327,327.448158076111,324.10793796959894,326.95294189453125,23831000,145.87738357535494,147.8135059084211,144.94372409915425,147.4105682373047,63804000
2021-11-15,327.7492308602587,328.0793651715048,324.34103339663125,326.3218688964844,16723000,147.78404236912726,149.26808409571646,146.86020539939403,147.42041015625,59222800
2021-11-16,325.94315641160364,330.78843509945784,325.77810407759137,329.6620788574219,20886800,147.36146014934985,148.8848075498025,146.77177244711618,148.40322875976562,59256200
2021-11-17,329.7106812218678,332.87218386614865,328.7962750052104,329.8857727050781,19053400,148.40321853171864,152.33442961865157,148.39339590269816,150.85040283203125,88807000
2021-11-18,328.9713476663331,333.12509451765436,327.9402138531985,331.9772033691406,22463500,151.0665970606914,155.94128964959728,150.41794373346818,155.15504455566406,137827700
2021-11-19,333.30997740895356,335.70298365826625,332.8819561693576,333.76715087890625,21963400,154.9388192362829,158.25087409630834,153.8380851561955,157.78895568847656,117305600
2021-11-22,335.2359926275546,340.14849893917426,330.3040416031067,330.576416015625,31031100,158.89952335376228,162.85039415850727,158.23122475801478,158.25088500976562,117467900
2021-11-23,327.87216592713355,330.20683802746316,324.4772076163446,328.4850158691406,30427600,158.34917984431854,159.0174935359154,156.3246085076116,158.6342010498047,96041900
2021-11-24,327.1230898888703,328.95190221343387,324.8176297706052,328.7087097167969,21661300,157.9855374355737,159.35163261820963,156.89462581516804,159.1550750732422,69463600
2021-11-26,325.24569992527694,328.72820393952577,319.1853313091534,320.7028503417969,24217200,156.82581063613492,157.69066668554564,153.67100784147934,154.11326599121094,76959800
2021-11-29,325.8195783761422,329.7982040185201,325.62501250616555,327.46356201171875,28563500,156.6292653970327,158.417973553797,156.05923801728514,157.48431396484375,88748200
2021-11-30,326.1893180869889,328.58232452175224,320.0316659549505,321.5881042480469,42885600,157.23859590016,162.6734931658107,157.1697925187928,162.457275390625,174048100
2021-12-01,326.00442541649005,330.04141511002234,320.4207349352154,321.0919189453125,33337600,164.59978822518326,167.3712989739356,161.7005233258962,161.9364013671875,152052500
2021-12-02,321.3059161713447,324.40905481774183,318.8739911937033,320.5179748535156,30766000,156.0101124031017,161.3762069674829,155.08627542774454,160.9437713623047,136739200
2021-12-03,322.94996534910626,323.64065355721925,309.37010183120765,314.2145080566406,41779300,161.19929553834072,162.12313243269475,156.97324112607134,159.05677795410156,118023100
2021-12-06,315.12886594094084,318.5335610767089,310.53739017038447,317.307861328125,30032600,161.4646737543423,164.99294738585093,161.4548511245319,162.4769744873047,107497000
2021-12-07,322.6095164163275,326.6562142368086,321.11144202840745,325.8002014160156,31021900,166.17226851871695,168.62927506471814,165.44498918240458,168.23614501953125,120405400
2021-12-08,326.17949310701954,326.36432177445636,321.7922910850989,325.8487548828125,24761000,169.16982694435688,172.93396293794615,167.76441134011625,172.069091796875,116998900
2021-12-09,325.30401993120887,327.3273684732717,323.0763683143852,324.0296936035156,22214200,171.90203139222558,173.7103848403719,170.92905127787418,171.55804443359375,108923700
2021-12-10,325.85850760694785,333.6601123753168,325.6736789307053,333.212646484375,38095700,172.19686362537885,176.54084965789616,171.68580203438307,176.3639373779297,115402700
2021-12-13,331.4033171728672,334.4286476814138,329.8468790444135,330.1581726074219,28899400,178.0052424253983,178.99788287387983,172.51137824635225,172.7177734375,153237000
2021-12-14,324.146383278067,325.5277295811706,315.28443416105745,319.3992614746094,44438700,172.23617743924208,174.68336162152622,169.24846375567876,171.33200073242188,139380400
2021-12-15,319.6619364552254,326.06277969983233,315.6638659922189,325.5374755859375,35381100,172.09857661870694,176.41307975206385,169.34672613583356,176.21652221679688,131063300
2021-12-16,326.56862022175784,327.5900465707224,314.22416609950005,316.052978515625,35034800,176.1968873784398,178.02490121320892,167.81358057072268,169.297607421875,150185800
2021-12-17,312.1424686589051,316.07246810239036,308.6113085114264,314.9829406738281,47750300,167.00765577116044,170.48678573043304,166.77179272061935,168.1968536376953,195432700
2021-12-20,311.3350554322163,314.0101731797365,308.9226046084139,311.1988830566406,28326500,165.38599816602772,167.64644684239576,164.58010794013597,166.83071899414062,107499100
2021-12-21,314.4868493443761,318.80595090017056,311.09186155812125,318.3779296875,24740600,168.60961436850548,170.22141005857458,166.21157358651485,170.01502990722656,91185900
2021-12-22,319.3604168478635,324.52582378306886,316.8798649294973,324.12701416015625,24831500,170.06419817447264,172.83570940336168,169.18950423983955,172.61949157714844,92135300
2021-12-23,323.6892397112023,327.2301370037353,323.66979499703837,325.576416015625,19617800,172.82586089930805,173.80866359990947,172.25583353339374,173.2484588623047,68356600
2021-12-27,326.3254390997636,333.15430398492487,326.29625718515126,333.1251220703125,19947000,174.0445345083678,177.3172694486978,174.02488925086175,177.22882080078125,74919600
2021-12-28,333.80605142857513,334.44808325225506,331.0531251278716,331.9577941894531,15661500,177.06175946547603,178.21163696410983,175.45978607170662,176.2067108154297,79144300
2021-12-29,332.0063781641867,334.9246880678388,330.4304955660679,332.6387023925781,15042000,176.2460228777558,177.52366948045372,175.076485179818,176.295166015625,62348900
2021-12-30,332.59982374413966,333.7866044367997,329.5939677400898,330.0803527832031,15994500,176.38355452905026,177.46464320806095,175.0272823674505,175.13539123535156,59773000
2021-12-31,329.29238652517614,330.1192172867695,326.7048147287966,327.1620178222656,18000800,175.02729712317227,176.14769139570436,174.2115692323077,174.51625061035156,64062300
